1196861	277154	179082	0	31237	0	0	0	45	8551	0	7	0	1934	0	0	0	0	0	0	35	8632	0	11	0	1979	0	0	0	0	0	0	87	18780	0	11	0	4322	0	0	0	0	0	0	83	19111	0	14	0	4529	0	0	0	0	0	0	87338	305964	0	6545	0	65973	0	0	0	0	0	0
1244884	158494	291041	0	27424	0	0	0	7556	172	0	1787	0	26	0	0	0	0	0	0	7479	164	0	1815	0	15	0	0	0	0	0	0	14776	344	0	3378	0	42	0	0	0	0	0	0	14010	339	0	3343	0	43	0	0	0	0	0	0	149048	87442	0	31482	0	6699	0	0	0	0	0	0
418174	103719	57573	0	10804	0	0	0	22	2989	0	3	0	737	0	0	0	0	0	0	23	2947	0	2	0	742	0	0	0	0	0	0	51	6153	0	9	0	1587	0	0	0	0	0	0	55	6002	0	6	0	1449	0	0	0	0	0	0	31043	67655	0	2477	0	15476	0	0	0	0	0	0
831985	207311	94895	0	17356	0	0	0	9	1911	0	5	0	513	0	0	0	0	0	0	17	1768	0	2	0	453	0	0	0	0	0	0	34	3326	0	3	0	829	0	0	0	0	0	0	30	3098	0	1	0	733	0	0	0	0	0	0	57517	32363	0	4461	0	5971	0	0	0	0	0	0
578767	142174	81446	0	15098	0	0	0	12	4292	0	4	0	1050	0	0	0	0	0	0	26	4338	0	2	0	1024	0	0	0	0	0	0	43	8818	0	7	0	2199	0	0	0	0	0	0	38	8601	0	7	0	2085	0	0	0	0	0	0	42975	102513	0	3420	0	23286	0	0	0	0	0	0
210840	36704	52378	0	6881	0	0	0	1343	8	0	329	0	1	0	0	0	0	0	0	1340	4	0	345	0	3	0	0	0	0	0	0	3057	17	0	766	0	5	0	0	0	0	0	0	3234	15	0	752	0	7	0	0	0	0	0	0	65627	17859	0	15258	0	1417	0	0	0	0	0	0
345023	84986	42718	0	7796	0	0	0	19	2075	0	1	0	525	0	0	0	0	0	0	20	2030	0	2	0	482	0	0	0	0	0	0	34	3893	0	3	0	969	0	0	0	0	0	0	22	3712	0	4	0	821	0	0	0	0	0	0	24023	35277	0	1857	0	7796	0	0	0	0	0	0
106800	22605	26162	0	4537	0	0	0	288	0	0	65	0	0	0	0	0	0	0	0	306	1	0	73	0	0	0	0	0	0	0	0	671	1	0	180	0	0	0	0	0	0	0	0	773	1	0	188	0	0	0	0	0	0	0	0	46143	8969	0	10446	0	722	0	0	0	0	0	0
159347	41303	30255	0	6108	0	0	0	12	1005	0	0	0	227	0	0	0	0	0	0	2	1016	0	2	0	280	0	0	0	0	0	0	10	2296	0	1	0	581	0	0	0	0	0	0	13	2431	0	5	0	660	0	0	0	0	0	0	14100	58073	0	1227	0	14243	0	0	0	0	0	0
433301	115861	104459	0	20021	0	0	0	221	26	0	65	0	8	0	0	0	0	0	0	254	26	0	63	0	10	0	0	0	0	0	0	538	59	0	132	0	13	0	0	0	0	0	0	544	65	0	112	0	16	0	0	0	0	0	0	116868	42714	0	23006	0	4796	0	0	0	0	0	0
4769567	1169873	523043	0	95430	0	0	0	125	5132	0	16	0	1233	0	0	0	0	0	0	111	4880	0	16	0	1207	0	0	0	0	0	0	288	9132	0	20	0	2209	0	0	0	0	0	0	249	8260	0	27	0	2032	0	0	0	0	0	0	330065	114538	0	26295	0	17263	0	0	0	0	0	0
496964	113243	99135	0	18051	0	0	0	5	1171	0	1	0	237	0	0	0	0	0	0	5	1180	0	1	0	282	0	0	0	0	0	0	7	3081	0	0	0	632	0	0	0	0	0	0	6	3491	0	0	0	818	0	0	0	0	0	0	38021	223521	0	2698	0	47916	0	0	0	0	0	0
444607	101686	85890	0	15193	0	0	0	3	1461	0	1	0	357	0	0	0	0	0	0	6	1580	0	0	0	335	0	0	0	0	0	0	12	3707	0	3	0	887	0	0	0	0	0	0	17	4309	0	4	0	1021	0	0	0	0	0	0	34135	191397	0	2584	0	41275	0	0	0	0	0	0
145602	38162	34289	0	6052	0	0	0	35	14	0	6	0	3	0	0	0	0	0	0	39	13	0	8	0	4	0	0	0	0	0	0	65	38	0	16	0	9	0	0	0	0	0	0	76	41	0	13	0	11	0	0	0	0	0	0	27943	14620	0	4786	0	1682	0	0	0	0	0	0
198060	47941	36522	0	6061	0	0	0	14	31	0	1	0	6	0	0	0	0	0	0	12	26	0	1	0	7	0	0	0	0	0	0	22	56	0	6	0	20	0	0	0	0	0	0	21	50	0	4	0	12	0	0	0	0	0	0	25790	10147	0	3421	0	840	0	0	0	0	0	0
370135	92571	71283	0	12571	0	0	0	54	844	0	15	0	209	0	0	0	0	0	0	61	832	0	14	0	230	0	0	0	0	0	0	96	1668	0	25	0	463	0	0	0	0	0	0	102	1642	0	21	0	415	0	0	0	0	0	0	42251	38451	0	5092	0	6751	0	0	0	0	0	0
291269	75902	58924	0	10876	0	0	0	6	11	0	3	0	1	0	0	0	0	0	0	10	5	0	1	0	1	0	0	0	0	0	0	13	7	0	6	0	3	0	0	0	0	0	0	17	9	0	2	0	1	0	0	0	0	0	0	51859	17833	0	7998	0	1494	0	0	0	0	0	0
476926	84986	117590	0	14502	0	0	0	29	15	0	8	0	0	0	0	0	0	0	0	31	12	0	5	0	1	0	0	0	0	0	0	58	22	0	11	0	3	0	0	0	0	0	0	58	19	0	15	0	7	0	0	0	0	0	0	18760	55655	0	1209	0	7111	0	0	0	0	0	0
392653	80189	99915	0	14612	0	0	0	0	14	0	1	0	1	0	0	0	0	0	0	6	6	0	2	0	3	0	0	0	0	0	0	4	25	0	2	0	4	0	0	0	0	0	0	10	31	0	0	0	3	0	0	0	0	0	0	24203	71962	0	1900	0	11226	0	0	0	0	0	0
302346	61693	46690	0	7536	0	0	0	45	7	0	11	0	0	0	0	0	0	0	0	51	3	0	7	0	1	0	0	0	0	0	0	138	8	0	24	0	2	0	0	0	0	0	0	131	5	0	24	0	2	0	0	0	0	0	0	65597	10569	0	8811	0	536	0	0	0	0	0	0
190845	33128	46275	0	5577	0	0	0	213	7	0	50	0	1	0	0	0	0	0	0	208	8	0	46	0	1	0	0	0	0	0	0	410	21	0	82	0	4	0	0	0	0	0	0	394	14	0	96	0	2	0	0	0	0	0	0	11021	21015	0	1438	0	2398	0	0	0	0	0	0
841559	153298	202676	0	28278	0	0	0	4182	4	0	1017	0	1	0	0	0	0	0	0	4518	5	0	1078	0	2	0	0	0	0	0	0	10558	18	0	2427	0	3	0	0	0	0	0	0	11583	9	0	2779	0	1	0	0	0	0	0	0	332030	68409	0	74682	0	5088	0	0	0	0	0	0
195900	39920	42149	0	7145	0	0	0	0	20	0	0	0	1	0	0	0	0	0	0	0	22	0	0	0	6	0	0	0	0	0	0	0	60	0	0	0	10	0	0	0	0	0	0	0	64	0	0	0	10	0	0	0	0	0	0	11972	72708	0	747	0	13304	0	0	0	0	0	0
230491	44720	32635	0	4787	0	0	0	59	2	0	7	0	2	0	0	0	0	0	0	83	4	0	7	0	1	0	0	0	0	0	0	134	14	0	15	0	4	0	0	0	0	0	0	158	6	0	12	0	3	0	0	0	0	0	0	44764	7389	0	5405	0	386	0	0	0	0	0	0
340610	51428	65533	0	7458	0	0	0	1	136	0	1	0	15	0	0	0	0	0	0	1	117	0	0	0	16	0	0	0	0	0	0	5	281	0	1	0	32	0	0	0	0	0	0	3	304	0	1	0	42	0	0	0	0	0	0	11642	70764	0	596	0	9424	0	0	0	0	0	0
70653	14475	15329	0	2022	0	0	0	14	13	0	4	0	4	0	0	0	0	0	0	21	23	0	4	0	2	0	0	0	0	0	0	28	26	0	8	0	10	0	0	0	0	0	0	38	32	0	6	0	8	0	0	0	0	0	0	6367	8971	0	733	0	1209	0	0	0	0	0	0
200452	41524	22573	0	3492	0	0	0	0	43	0	1	0	14	0	0	0	0	0	0	0	33	0	0	0	13	0	0	0	0	0	0	2	80	0	0	0	23	0	0	0	0	0	0	0	83	0	0	0	23	0	0	0	0	0	0	16124	5703	0	1377	0	710	0	0	0	0	0	0
103898	19809	22693	0	3509	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	2	0	0	0	0	0	0	1	19	0	0	0	5	0	0	0	0	0	0	1	16	0	0	0	8	0	0	0	0	0	0	5530	36082	0	314	0	6271	0	0	0	0	0	0
664783	131889	154545	0	20291	0	0	0	147	351	0	41	0	74	0	0	0	0	0	0	140	340	0	26	0	71	0	0	0	0	0	0	295	723	0	72	0	144	0	0	0	0	0	0	261	811	0	68	0	139	0	0	0	0	0	0	43991	92784	0	4403	0	13091	0	0	0	0	0	0
230287	42349	56633	0	7011	0	0	0	72	17	0	22	0	2	0	0	0	0	0	0	77	10	0	21	0	4	0	0	0	0	0	0	133	22	0	43	0	6	0	0	0	0	0	0	144	38	0	28	0	8	0	0	0	0	0	0	12836	28983	0	1307	0	3633	0	0	0	0	0	0
179276	43895	37734	0	6710	0	0	0	3	472	0	0	0	108	0	0	0	0	0	0	7	475	0	1	0	130	0	0	0	0	0	0	13	998	0	1	0	285	0	0	0	0	0	0	11	1059	0	2	0	270	0	0	0	0	0	0	18349	40029	0	1945	0	8287	0	0	0	0	0	0
140294	28471	32822	0	4448	0	0	0	266	15	0	76	0	2	0	0	0	0	0	0	318	20	0	63	0	2	0	0	0	0	0	0	625	27	0	145	0	7	0	0	0	0	0	0	567	26	0	114	0	6	0	0	0	0	0	0	22622	15558	0	4159	0	1719	0	0	0	0	0	0
224674	45569	55666	0	7906	0	0	0	9	15	0	1	0	4	0	0	0	0	0	0	13	12	0	2	0	6	0	0	0	0	0	0	20	46	0	5	0	6	0	0	0	0	0	0	20	36	0	2	0	8	0	0	0	0	0	0	14588	36236	0	1245	0	5181	0	0	0	0	0	0
295070	45149	85965	0	9992	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	2	0	0	0	0	0	0	6926	43603	0	240	0	5274	0	0	0	0	0	0
