2772316	860306	376510	0	86171	0	0	0	90	3957	0	21	0	1244	0	0	0	0	0	0	107	3740	0	7	0	1175	0	0	0	0	0	0	210	6990	0	31	0	2121	0	0	0	0	0	0	171	6342	0	34	0	2048	0	0	0	0	0	0	244066	86849	0	23748	0	16941	0	0	0	0	0	0
749251	313127	379127	0	122776	0	0	0	5	3433	0	3	0	1456	0	0	0	0	0	0	6	3634	0	2	0	1515	0	0	0	0	0	0	11	8975	0	7	0	3710	0	0	0	0	0	0	22	10256	0	5	0	4269	0	0	0	0	0	0	152903	841181	0	18312	0	325489	0	0	0	0	0	0
676875	282888	326948	0	104740	0	0	0	16	4364	0	13	0	1782	0	0	0	0	0	0	14	4684	0	7	0	2004	0	0	0	0	0	0	34	11262	0	12	0	4641	0	0	0	0	0	0	43	12935	0	20	0	5436	0	0	0	0	0	0	138686	726939	0	16945	0	282242	0	0	0	0	0	0
255252	132101	109775	0	38931	0	0	0	96	38	0	47	0	28	0	0	0	0	0	0	89	56	0	42	0	23	0	0	0	0	0	0	215	98	0	100	0	56	0	0	0	0	0	0	240	95	0	75	0	51	0	0	0	0	0	0	99352	52960	0	29872	0	10418	0	0	0	0	0	0
766506	567998	367846	0	186454	0	0	0	141	407	0	78	0	270	0	0	0	0	0	0	167	382	0	84	0	266	0	0	0	0	0	0	315	716	0	148	0	529	0	0	0	0	0	0	319	657	0	136	0	507	0	0	0	0	0	0	307537	128311	0	100098	0	27125	0	0	0	0	0	0
684530	339773	257478	0	88393	0	0	0	169	3151	0	62	0	1617	0	0	0	0	0	0	178	3053	0	74	0	1552	0	0	0	0	0	0	377	6532	0	154	0	3239	0	0	0	0	0	0	400	6173	0	107	0	3012	0	0	0	0	0	0	164883	153769	0	35159	0	52364	0	0	0	0	0	0
969915	694932	453251	0	224512	0	0	0	87	30	0	31	0	36	0	0	0	0	0	0	56	27	0	39	0	19	0	0	0	0	0	0	143	60	0	81	0	58	0	0	0	0	0	0	149	70	0	86	0	42	0	0	0	0	0	0	472094	174466	0	158539	0	30719	0	0	0	0	0	0
1615431	669920	1083628	0	309898	0	0	0	300	116	0	218	0	43	0	0	0	0	0	0	337	96	0	199	0	45	0	0	0	0	0	0	562	208	0	409	0	83	0	0	0	0	0	0	489	218	0	365	0	110	0	0	0	0	0	0	182128	511728	0	27013	0	147168	0	0	0	0	0	0
1152982	578015	888979	0	309756	0	0	0	19	90	0	18	0	52	0	0	0	0	0	0	17	93	0	14	0	47	0	0	0	0	0	0	50	199	0	27	0	109	0	0	0	0	0	0	54	211	0	40	0	109	0	0	0	0	0	0	233942	636763	0	41581	0	234002	0	0	0	0	0	0
883909	612481	328741	0	175808	0	0	0	455	26	0	177	0	17	0	0	0	0	0	0	439	25	0	218	0	14	0	0	0	0	0	0	1027	51	0	357	0	33	0	0	0	0	0	0	1117	53	0	377	0	33	0	0	0	0	0	0	626137	110702	0	196808	0	11995	0	0	0	0	0	0
629843	267084	410297	0	119383	0	0	0	2084	64	0	1358	0	17	0	0	0	0	0	0	2082	55	0	1277	0	31	0	0	0	0	0	0	3992	122	0	2584	0	36	0	0	0	0	0	0	3687	119	0	2367	0	49	0	0	0	0	0	0	108097	193348	0	35573	0	50776	0	0	0	0	0	0
1163935	481388	488098	0	154324	0	0	0	10783	10	0	4601	0	2	0	0	0	0	0	0	11568	17	0	4901	0	2	0	0	0	0	0	0	27625	36	0	11306	0	11	0	0	0	0	0	0	30507	25	0	12836	0	16	0	0	0	0	0	0	1053237	226150	0	412369	0	27145	0	0	0	0	0	0
534058	256880	435992	0	161534	0	0	0	0	162	0	0	0	67	0	0	0	0	0	0	0	171	0	0	0	85	0	0	0	0	0	0	1	412	0	0	0	198	0	0	0	0	0	0	2	444	0	0	0	213	0	0	0	0	0	0	131290	720507	0	16041	0	301880	0	0	0	0	0	0
716547	611102	291272	0	185698	0	0	0	739	55	0	279	0	44	0	0	0	0	0	0	739	45	0	276	0	40	0	0	0	0	0	0	1564	99	0	623	0	69	0	0	0	0	0	0	1699	97	0	666	0	88	0	0	0	0	0	0	575111	104050	0	196862	0	13471	0	0	0	0	0	0
1202070	501673	990545	0	309945	0	0	0	28	1350	0	16	0	590	0	0	0	0	0	0	18	1453	0	7	0	573	0	0	0	0	0	0	40	3084	0	33	0	1314	0	0	0	0	0	0	41	3389	0	27	0	1386	0	0	0	0	0	0	181887	985142	0	20452	0	347826	0	0	0	0	0	0
387946	298108	357631	0	182203	0	0	0	391	367	0	329	0	251	0	0	0	0	0	0	398	376	0	351	0	276	0	0	0	0	0	0	800	744	0	715	0	560	0	0	0	0	0	0	738	726	0	679	0	595	0	0	0	0	0	0	169029	230188	0	62124	0	104302	0	0	0	0	0	0
658406	376291	174048	0	73448	0	0	0	2	409	0	1	0	257	0	0	0	0	0	0	2	379	0	1	0	201	0	0	0	0	0	0	3	848	0	3	0	495	0	0	0	0	0	0	7	820	0	2	0	500	0	0	0	0	0	0	145693	55210	0	26419	0	18105	0	0	0	0	0	0
222176	98588	170770	0	58631	0	0	0	2	28	0	0	0	17	0	0	0	0	0	0	1	39	0	1	0	17	0	0	0	0	0	0	1	99	0	2	0	44	0	0	0	0	0	0	1	111	0	1	0	47	0	0	0	0	0	0	45663	263418	0	5118	0	99717	0	0	0	0	0	0
1784283	848563	1123014	0	354469	0	0	0	1027	2596	0	669	0	1250	0	0	0	0	0	0	1020	2622	0	690	0	1255	0	0	0	0	0	0	2122	5302	0	1301	0	2589	0	0	0	0	0	0	2143	5595	0	1239	0	2522	0	0	0	0	0	0	347772	692134	0	77296	0	228171	0	0	0	0	0	0
578483	252614	379574	0	112895	0	0	0	566	98	0	320	0	55	0	0	0	0	0	0	503	108	0	351	0	38	0	0	0	0	0	0	959	194	0	667	0	90	0	0	0	0	0	0	925	216	0	606	0	99	0	0	0	0	0	0	93461	199384	0	22019	0	57492	0	0	0	0	0	0
192468	83581	79967	0	24370	0	0	0	4	925	0	5	0	397	0	0	0	0	0	0	11	916	0	4	0	375	0	0	0	0	0	0	21	2025	0	4	0	880	0	0	0	0	0	0	21	2142	0	6	0	918	0	0	0	0	0	0	40276	85773	0	6860	0	30779	0	0	0	0	0	0
391961	241152	247496	0	104408	0	0	0	2159	110	0	1358	0	74	0	0	0	0	0	0	2099	101	0	1328	0	70	0	0	0	0	0	0	4607	249	0	2914	0	138	0	0	0	0	0	0	4706	241	0	3043	0	148	0	0	0	0	0	0	212575	149166	0	99757	0	38518	0	0	0	0	0	0
519046	245264	349177	0	112867	0	0	0	53	112	0	38	0	53	0	0	0	0	0	0	66	108	0	35	0	42	0	0	0	0	0	0	134	207	0	71	0	90	0	0	0	0	0	0	127	245	0	87	0	68	0	0	0	0	0	0	98318	228132	0	19153	0	75580	0	0	0	0	0	0
534804	157377	366034	0	79780	0	0	0	1	5	0	3	0	2	0	0	0	0	0	0	3	4	0	2	0	3	0	0	0	0	0	0	1	13	0	0	0	4	0	0	0	0	0	0	4	15	0	3	0	5	0	0	0	0	0	0	30477	182848	0	2299	0	40148	0	0	0	0	0	0
1365991	398247	962098	0	207730	0	0	0	2	7	0	1	0	5	0	0	0	0	0	0	2	10	0	3	0	6	0	0	0	0	0	0	7	26	0	9	0	11	0	0	0	0	0	0	7	18	0	10	0	8	0	0	0	0	0	0	79180	522081	0	5674	0	114261	0	0	0	0	0	0
1144223	560974	831323	0	284129	0	0	0	28	180	0	19	0	87	0	0	0	0	0	0	29	203	0	15	0	96	0	0	0	0	0	0	47	426	0	30	0	244	0	0	0	0	0	0	44	436	0	37	0	211	0	0	0	0	0	0	231599	629556	0	40177	0	230612	0	0	0	0	0	0
2126089	839403	1315404	0	357252	0	0	0	7615	185	0	4700	0	73	0	0	0	0	0	0	7227	165	0	4408	0	64	0	0	0	0	0	0	14276	338	0	8739	0	124	0	0	0	0	0	0	13011	301	0	8127	0	102	0	0	0	0	0	0	347555	599683	0	115367	0	143568	0	0	0	0	0	0
87626	32075	42306	0	10306	0	0	0	116	92	0	46	0	35	0	0	0	0	0	0	85	76	0	52	0	36	0	0	0	0	0	0	197	200	0	101	0	76	0	0	0	0	0	0	218	187	0	96	0	70	0	0	0	0	0	0	14156	23961	0	3408	0	5698	0	0	0	0	0	0
383653	97314	209781	0	39742	0	0	0	3	3	0	2	0	1	0	0	0	0	0	0	5	8	0	3	0	0	0	0	0	0	0	0	6	8	0	5	0	4	0	0	0	0	0	0	8	14	0	4	0	4	0	0	0	0	0	0	18576	105031	0	1442	0	20305	0	0	0	0	0	0
316118	79983	179101	0	33451	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	5	1	0	2	0	1	0	0	0	0	0	0	2	3	0	1	0	0	0	0	0	0	0	0	15309	93189	0	1077	0	18274	0	0	0	0	0	0
115608	29200	61527	0	11457	0	0	0	6	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	6	1	0	1	0	0	0	0	0	0	0	0	5377	29411	0	477	0	5587	0	0	0	0	0	0
43074	24165	10593	0	4440	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	11339	2103	0	1933	0	251	0	0	0	0	0	0
237542	80732	93070	0	24190	0	0	0	2212	21	0	892	0	5	0	0	0	0	0	0	2361	25	0	977	0	14	0	0	0	0	0	0	5493	78	0	2117	0	21	0	0	0	0	0	0	5816	74	0	2268	0	22	0	0	0	0	0	0	166188	41573	0	60443	0	4754	0	0	0	0	0	0
1409785	577376	566002	0	177515	0	0	0	34	11559	0	18	0	4682	0	0	0	0	0	0	29	12097	0	18	0	5000	0	0	0	0	0	0	69	28467	0	22	0	11490	0	0	0	0	0	0	87	31336	0	33	0	12775	0	0	0	0	0	0	258625	1190611	0	30223	0	452942	0	0	0	0	0	0
818125	322266	348256	0	106298	0	0	0	24	5322	0	10	0	2074	0	0	0	0	0	0	23	5617	0	6	0	2140	0	0	0	0	0	0	60	13241	0	12	0	5300	0	0	0	0	0	0	42	14909	0	21	0	5708	0	0	0	0	0	0	146407	747076	0	17131	0	273402	0	0	0	0	0	0
268009	106304	114581	0	35085	0	0	0	7	1647	0	3	0	673	0	0	0	0	0	0	10	1693	0	5	0	670	0	0	0	0	0	0	35	4028	0	11	0	1607	0	0	0	0	0	0	29	4580	0	10	0	1691	0	0	0	0	0	0	49414	248202	0	5585	0	90517	0	0	0	0	0	0
226757	90097	105802	0	32641	0	0	0	6	704	0	3	0	246	0	0	0	0	0	0	5	779	0	1	0	343	0	0	0	0	0	0	13	1854	0	7	0	696	0	0	0	0	0	0	10	2007	0	2	0	853	0	0	0	0	0	0	40788	213630	0	4605	0	77688	0	0	0	0	0	0
666482	264771	268897	0	82135	0	0	0	32	5557	0	10	0	2171	0	0	0	0	0	0	26	5838	0	9	0	2311	0	0	0	0	0	0	80	13900	0	39	0	5375	0	0	0	0	0	0	63	15035	0	26	0	6038	0	0	0	0	0	0	119009	558192	0	14231	0	207367	0	0	0	0	0	0
336082	132041	146544	0	45077	0	0	0	15	1735	0	1	0	687	0	0	0	0	0	0	10	1888	0	5	0	706	0	0	0	0	0	0	24	4436	0	19	0	1735	0	0	0	0	0	0	29	4872	0	11	0	1861	0	0	0	0	0	0	61349	315460	0	7241	0	113922	0	0	0	0	0	0
162194	64719	75774	0	23572	0	0	0	8	621	0	1	0	244	0	0	0	0	0	0	1	610	0	2	0	271	0	0	0	0	0	0	12	1436	0	3	0	608	0	0	0	0	0	0	14	1661	0	4	0	639	0	0	0	0	0	0	29396	150277	0	3320	0	54684	0	0	0	0	0	0
498205	341845	398173	0	184408	0	0	0	3038	331	0	2514	0	222	0	0	0	0	0	0	3071	304	0	2395	0	229	0	0	0	0	0	0	6139	688	0	4850	0	416	0	0	0	0	0	0	6126	697	0	4784	0	453	0	0	0	0	0	0	213321	234354	0	100218	0	81755	0	0	0	0	0	0
306955	175109	88624	0	37414	0	0	0	1	235	0	0	0	147	0	0	0	0	0	0	3	229	0	0	0	134	0	0	0	0	0	0	1	487	0	1	0	270	0	0	0	0	0	0	4	486	0	1	0	277	0	0	0	0	0	0	70782	41840	0	12372	0	16386	0	0	0	0	0	0
