1058891	564135	388689	0	141766	0	0	0	142	343	0	58	0	171	0	0	0	0	0	0	155	357	0	55	0	183	0	0	0	0	0	0	284	686	0	107	0	346	0	0	0	0	0	0	304	661	0	113	0	346	0	0	0	0	0	0	304840	124906	0	77618	0	20375	0	0	0	0	0	0
1524544	747284	571068	0	193268	0	0	0	391	6986	0	134	0	3498	0	0	0	0	0	0	392	7080	0	143	0	3409	0	0	0	0	0	0	821	14112	0	300	0	6776	0	0	0	0	0	0	854	13490	0	299	0	6616	0	0	0	0	0	0	363047	336768	0	77320	0	113902	0	0	0	0	0	0
1720532	1015420	693715	0	285923	0	0	0	108	54	0	41	0	24	0	0	0	0	0	0	122	35	0	42	0	30	0	0	0	0	0	0	229	88	0	99	0	53	0	0	0	0	0	0	229	84	0	105	0	58	0	0	0	0	0	0	692270	252576	0	203636	0	38851	0	0	0	0	0	0
2414603	821254	1261900	0	297776	0	0	0	334	129	0	155	0	62	0	0	0	0	0	0	309	136	0	163	0	41	0	0	0	0	0	0	637	269	0	323	0	104	0	0	0	0	0	0	571	276	0	310	0	94	0	0	0	0	0	0	209344	596092	0	25618	0	141735	0	0	0	0	0	0
1814122	732022	1043746	0	297799	0	0	0	34	121	0	19	0	51	0	0	0	0	0	0	33	121	0	20	0	54	0	0	0	0	0	0	73	252	0	46	0	90	0	0	0	0	0	0	89	248	0	40	0	118	0	0	0	0	0	0	269569	750069	0	40188	0	225098	0	0	0	0	0	0
1404616	696778	423286	0	163732	0	0	0	610	26	0	154	0	23	0	0	0	0	0	0	573	36	0	177	0	18	0	0	0	0	0	0	1230	84	0	407	0	25	0	0	0	0	0	0	1325	69	0	426	0	24	0	0	0	0	0	0	727537	124818	0	187361	0	11455	0	0	0	0	0	0
952797	325025	485627	0	114087	0	0	0	2368	71	0	1221	0	23	0	0	0	0	0	0	2342	75	0	1097	0	30	0	0	0	0	0	0	4604	155	0	2202	0	52	0	0	0	0	0	0	4174	144	0	2043	0	55	0	0	0	0	0	0	123230	225278	0	32053	0	48953	0	0	0	0	0	0
2727387	1174587	1170015	0	387162	0	0	0	26466	27	0	11412	0	13	0	0	0	0	0	0	28325	28	0	12224	0	7	0	0	0	0	0	0	65947	72	0	28352	0	30	0	0	0	0	0	0	74476	81	0	31730	0	26	0	0	0	0	0	0	2582674	554804	0	1037687	0	67464	0	0	0	0	0	0
939875	377016	546120	0	171701	0	0	0	1	249	0	1	0	93	0	0	0	0	0	0	1	263	0	0	0	101	0	0	0	0	0	0	0	586	0	1	0	237	0	0	0	0	0	0	1	636	0	0	0	289	0	0	0	0	0	0	162274	914875	0	17294	0	324278	0	0	0	0	0	0
871943	422571	247738	0	90986	0	0	0	553	29	0	160	0	11	0	0	0	0	0	0	560	45	0	153	0	23	0	0	0	0	0	0	1233	76	0	349	0	57	0	0	0	0	0	0	1281	69	0	374	0	48	0	0	0	0	0	0	410806	71120	0	99987	0	7063	0	0	0	0	0	0
1588051	481491	767385	0	178035	0	0	0	20	1292	0	5	0	400	0	0	0	0	0	0	21	1340	0	4	0	399	0	0	0	0	0	0	28	3013	0	14	0	917	0	0	0	0	0	0	37	3171	0	12	0	885	0	0	0	0	0	0	141950	798377	0	11983	0	208023	0	0	0	0	0	0
384911	174749	196771	0	59913	0	0	0	187	211	0	99	0	92	0	0	0	0	0	0	214	211	0	106	0	85	0	0	0	0	0	0	367	423	0	229	0	161	0	0	0	0	0	0	423	436	0	197	0	190	0	0	0	0	0	0	85725	119484	0	20324	0	34536	0	0	0	0	0	0
915510	398797	194719	0	63428	0	0	0	1	427	0	2	0	168	0	0	0	0	0	0	5	435	0	0	0	188	0	0	0	0	0	0	8	866	0	3	0	402	0	0	0	0	0	0	13	825	0	2	0	364	0	0	0	0	0	0	155766	57210	0	23457	0	13955	0	0	0	0	0	0
385643	142174	215092	0	63156	0	0	0	0	57	0	0	0	17	0	0	0	0	0	0	1	62	0	1	0	17	0	0	0	0	0	0	6	146	0	1	0	70	0	0	0	0	0	0	2	159	0	0	0	65	0	0	0	0	0	0	56491	334678	0	5666	0	108277	0	0	0	0	0	0
2878051	1125719	1430185	0	371671	0	0	0	1415	3387	0	672	0	1382	0	0	0	0	0	0	1367	3398	0	693	0	1355	0	0	0	0	0	0	2698	6913	0	1336	0	2815	0	0	0	0	0	0	2601	7042	0	1307	0	2700	0	0	0	0	0	0	433009	872329	0	79796	0	240138	0	0	0	0	0	0
877847	311657	449814	0	108160	0	0	0	618	137	0	303	0	31	0	0	0	0	0	0	585	119	0	298	0	44	0	0	0	0	0	0	1158	272	0	570	0	92	0	0	0	0	0	0	1032	231	0	554	0	78	0	0	0	0	0	0	107458	235877	0	20518	0	55627	0	0	0	0	0	0
424157	185358	178475	0	55101	0	0	0	18	2093	0	8	0	909	0	0	0	0	0	0	31	2082	0	6	0	905	0	0	0	0	0	0	41	4657	0	17	0	2043	0	0	0	0	0	0	39	4720	0	21	0	2177	0	0	0	0	0	0	91105	192217	0	15765	0	70082	0	0	0	0	0	0
616046	277618	301320	0	92432	0	0	0	2560	145	0	1154	0	51	0	0	0	0	0	0	2627	124	0	1325	0	67	0	0	0	0	0	0	5468	294	0	2618	0	148	0	0	0	0	0	0	5659	328	0	2614	0	126	0	0	0	0	0	0	236818	164737	0	86988	0	34863	0	0	0	0	0	0
853500	334871	458007	0	123914	0	0	0	73	133	0	44	0	54	0	0	0	0	0	0	59	135	0	41	0	52	0	0	0	0	0	0	151	310	0	89	0	111	0	0	0	0	0	0	153	329	0	71	0	120	0	0	0	0	0	0	125665	299313	0	20510	0	84067	0	0	0	0	0	0
928736	248285	548384	0	108057	0	0	0	2	6	0	0	0	2	0	0	0	0	0	0	1	10	0	0	0	6	0	0	0	0	0	0	2	33	0	1	0	7	0	0	0	0	0	0	3	40	0	0	0	8	0	0	0	0	0	0	45878	276064	0	3112	0	55166	0	0	0	0	0	0
2309938	600282	1385295	0	269911	0	0	0	3	13	0	2	0	2	0	0	0	0	0	0	7	17	0	1	0	3	0	0	0	0	0	0	5	35	0	8	0	18	0	0	0	0	0	0	14	33	0	5	0	13	0	0	0	0	0	0	114049	754768	0	7377	0	150117	0	0	0	0	0	0
1852065	745432	1032829	0	293580	0	0	0	31	259	0	15	0	125	0	0	0	0	0	0	26	273	0	10	0	108	0	0	0	0	0	0	62	538	0	33	0	230	0	0	0	0	0	0	70	574	0	28	0	249	0	0	0	0	0	0	283157	786516	0	41803	0	239799	0	0	0	0	0	0
3306108	1072429	1648120	0	369778	0	0	0	8974	189	0	4454	0	71	0	0	0	0	0	0	8757	201	0	4404	0	64	0	0	0	0	0	0	16791	420	0	8497	0	139	0	0	0	0	0	0	15633	374	0	7834	0	119	0	0	0	0	0	0	416792	738477	0	112030	0	150609	0	0	0	0	0	0
170300	59412	77063	0	17885	0	0	0	204	207	0	65	0	58	0	0	0	0	0	0	165	196	0	85	0	60	0	0	0	0	0	0	351	346	0	171	0	126	0	0	0	0	0	0	346	369	0	146	0	117	0	0	0	0	0	0	26104	43382	0	5781	0	10019	0	0	0	0	0	0
823923	209247	452793	0	85542	0	0	0	9	7	0	6	0	4	0	0	0	0	0	0	6	10	0	4	0	7	0	0	0	0	0	0	17	28	0	10	0	12	0	0	0	0	0	0	20	33	0	8	0	10	0	0	0	0	0	0	40023	228170	0	3205	0	44183	0	0	0	0	0	0
678256	173396	386465	0	73374	0	0	0	1	4	0	1	0	0	0	0	0	0	0	0	4	3	0	0	0	2	0	0	0	0	0	0	3	4	0	4	0	0	0	0	0	0	0	0	4	5	0	7	0	3	0	0	0	0	0	0	33186	201735	0	2476	0	39065	0	0	0	0	0	0
249167	62822	132812	0	25034	0	0	0	3	2	0	5	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	9	1	0	3	0	1	0	0	0	0	0	0	7	0	0	2	0	0	0	0	0	0	0	0	12088	63667	0	1158	0	12076	0	0	0	0	0	0
87818	45922	20733	0	8127	0	0	0	0	3	0	1	0	2	0	0	0	0	0	0	0	2	0	2	0	1	0	0	0	0	0	0	0	6	0	1	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	21821	3972	0	3668	0	434	0	0	0	0	0	0
531469	190830	215022	0	58442	0	0	0	5205	64	0	2145	0	17	0	0	0	0	0	0	5492	70	0	2226	0	28	0	0	0	0	0	0	12498	159	0	4990	0	54	0	0	0	0	0	0	13545	156	0	5503	0	47	0	0	0	0	0	0	388833	97554	0	146589	0	11744	0	0	0	0	0	0
2780504	1083842	1029131	0	309178	0	0	0	60	22029	0	18	0	8538	0	0	0	0	0	0	43	23104	0	19	0	8965	0	0	0	0	0	0	152	53605	0	55	0	20832	0	0	0	0	0	0	153	59390	0	51	0	22780	0	0	0	0	0	0	471408	2162746	0	53464	0	786510	0	0	0	0	0	0
1615158	609439	634478	0	184411	0	0	0	41	10037	0	18	0	3848	0	0	0	0	0	0	48	10581	0	12	0	4078	0	0	0	0	0	0	106	24948	0	47	0	9374	0	0	0	0	0	0	109	27519	0	59	0	10351	0	0	0	0	0	0	266514	1359642	0	30003	0	477124	0	0	0	0	0	0
529179	199263	207907	0	60831	0	0	0	22	3006	0	5	0	1177	0	0	0	0	0	0	33	3207	0	5	0	1207	0	0	0	0	0	0	51	7648	0	15	0	2872	0	0	0	0	0	0	56	8561	0	25	0	3172	0	0	0	0	0	0	89540	452068	0	9991	0	158552	0	0	0	0	0	0
447308	168822	191582	0	56714	0	0	0	13	1430	0	6	0	532	0	0	0	0	0	0	8	1569	0	5	0	533	0	0	0	0	0	0	37	3658	0	11	0	1374	0	0	0	0	0	0	38	4088	0	14	0	1459	0	0	0	0	0	0	74115	390535	0	8064	0	135607	0	0	0	0	0	0
1314957	499379	490206	0	143106	0	0	0	45	10731	0	26	0	3946	0	0	0	0	0	0	69	10984	0	26	0	4226	0	0	0	0	0	0	118	26000	0	57	0	9766	0	0	0	0	0	0	143	28108	0	46	0	10719	0	0	0	0	0	0	217297	1013186	0	25334	0	360094	0	0	0	0	0	0
666173	248305	268841	0	77770	0	0	0	21	3394	0	12	0	1256	0	0	0	0	0	0	34	3651	0	7	0	1396	0	0	0	0	0	0	64	8494	0	34	0	3188	0	0	0	0	0	0	79	9583	0	33	0	3494	0	0	0	0	0	0	111671	572948	0	12654	0	198023	0	0	0	0	0	0
320221	121341	137417	0	40152	0	0	0	7	1128	0	3	0	403	0	0	0	0	0	0	9	1186	0	2	0	460	0	0	0	0	0	0	12	2898	0	10	0	1024	0	0	0	0	0	0	19	3106	0	5	0	1150	0	0	0	0	0	0	53781	274044	0	5802	0	95872	0	0	0	0	0	0
566976	241637	283603	0	81574	0	0	0	2081	226	0	1052	0	99	0	0	0	0	0	0	2120	218	0	1032	0	87	0	0	0	0	0	0	4301	478	0	2162	0	205	0	0	0	0	0	0	4089	438	0	2019	0	171	0	0	0	0	0	0	135242	150557	0	41802	0	36223	0	0	0	0	0	0
432791	188433	97964	0	31634	0	0	0	2	269	0	0	0	104	0	0	0	0	0	0	0	234	0	1	0	119	0	0	0	0	0	0	2	553	0	1	0	204	0	0	0	0	0	0	4	532	0	1	0	243	0	0	0	0	0	0	75148	43130	0	10764	0	12659	0	0	0	0	0	0
