0.000000	20000	153	79847
0.002020	19996	158	79846
0.004015	19998	150	79852
0.006030	19996	154	79850
0.008023	19996	151	79853
0.010067	19996	153	79851
0.012006	19995	155	79850
0.014000	19998	156	79846
0.016008	19997	160	79843
0.018002	19993	162	79845
0.020018	19992	167	79841
0.022066	19992	155	79853
0.024058	19987	155	79858
0.026144	19988	150	79862
0.028030	19990	149	79861
0.030012	19996	148	79856
0.032013	19996	155	79849
0.034044	20004	157	79839
0.036047	19998	163	79839
0.038008	19995	158	79847
0.040062	19988	165	79847
0.042028	19991	163	79846
0.044031	19979	158	79863
0.046000	19974	162	79864
0.048054	19973	158	79869
0.050120	19979	154	79867
0.052155	19979	157	79864
0.054075	19976	153	79871
0.056069	19978	152	79870
0.058045	19980	161	79859
0.060132	19979	164	79857
0.062036	19979	162	79859
0.064076	19987	163	79850
0.066238	19978	162	79860
0.068004	19980	158	79862
0.070001	19979	152	79869
0.072055	19983	149	79868
0.074083	19976	152	79872
0.076013	19988	154	79858
0.078011	19980	152	79868
0.080011	19972	158	79870
0.082031	19976	150	79874
0.084010	19974	160	79866
0.086019	19969	155	79876
0.088128	19976	149	79875
0.090035	19966	166	79868
0.092028	19969	168	79863
0.094019	19968	170	79862
0.096020	19966	172	79862
0.098035	19960	173	79867
0.100082	19956	168	79876
0.102022	19955	172	79873
0.104032	19957	171	79872
0.106016	19949	171	79880
0.108065	19938	160	79902
0.110012	19929	168	79903
0.112004	19919	174	79907
0.114019	19916	174	79910
0.116038	19911	177	79912
0.118034	19912	170	79918
0.120009	19920	163	79917
0.122065	19913	162	79925
0.124089	19905	160	79935
0.126031	19906	163	79931
0.128018	19907	161	79932
0.130002	19908	162	79930
0.132003	19904	168	79928
0.134038	19907	166	79927
0.136003	19892	182	79926
0.138020	19886	181	79933
0.140050	19881	178	79941
0.142012	19873	183	79944
0.144009	19872	182	79946
0.146012	19867	184	79949
0.148016	19854	192	79954
0.150034	19852	195	79953
0.152028	19847	181	79972
0.154154	19847	179	79974
0.156119	19836	181	79983
0.158071	19835	185	79980
0.160011	19828	193	79979
0.162029	19813	200	79987
0.164005	19819	190	79991
0.166066	19812	187	80001
0.168035	19810	191	79999
0.170005	19803	191	80006
0.172086	19797	190	80013
0.174043	19793	184	80023
0.176029	19791	181	80028
0.178014	19796	179	80025
0.180021	19788	180	80032
0.182015	19779	191	80030
0.184032	19777	194	80029
0.186004	19773	196	80031
0.188025	19768	198	80034
0.190016	19752	203	80045
0.192006	19735	209	80056
0.194060	19741	191	80068
0.196071	19748	188	80064
0.198014	19746	186	80068
0.200046	19743	184	80073
0.202057	19737	182	80081
0.204007	19732	181	80087
0.206138	19726	178	80096
0.208007	19723	187	80090
0.210011	19729	176	80095
0.212031	19742	170	80088
0.214013	19734	181	80085
0.216092	19741	177	80082
0.218020	19729	183	80088
0.220147	19743	173	80084
