0.675	0.335457	2.51865e-07
0.68	0.335623	2.63132e-07
0.685	0.335789	2.74398e-07
0.69	0.335955	2.85665e-07
0.695	0.336121	2.96932e-07
0.7	0.336287	3.08198e-07
0.705	0.336452	3.19465e-07
0.71	0.336618	3.30732e-07
0.715	0.336784	3.49245e-07
0.72	0.336949	3.70952e-07
0.725	0.337114	3.92658e-07
0.73	0.33728	4.14365e-07
0.735	0.337445	4.36072e-07
0.74	0.33761	4.57778e-07
0.745	0.337776	4.79485e-07
0.75	0.337941	5.01191e-07
0.755	0.338106	5.22898e-07
0.76	0.338271	5.62519e-07
0.765	0.338436	6.11153e-07
0.77	0.338601	6.59788e-07
0.775	0.338766	7.08423e-07
0.78	0.33893	7.57058e-07
0.785	0.339095	8.05693e-07
0.79	0.33926	8.54328e-07
0.795	0.339425	9.02962e-07
0.8	0.339589	9.51597e-07
0.805	0.339754	1.00781e-06
0.81	0.339918	1.1384e-06
0.815	0.340081	1.26899e-06
0.82	0.340245	1.39957e-06
0.825	0.340409	1.53016e-06
0.83	0.340573	1.66074e-06
0.835	0.340736	1.79133e-06
0.84	0.3409	1.92191e-06
0.845	0.341064	2.0525e-06
0.85	0.341228	2.18308e-06
0.855	0.34139	2.46851e-06
0.86	0.341553	2.78622e-06
0.865	0.341715	3.10393e-06
0.87	0.341877	3.42165e-06
0.875	0.342039	3.73936e-06
0.88	0.342201	4.11118e-06
0.885	0.342362	4.73399e-06
0.89	0.342522	5.3568e-06
0.895	0.342682	5.97961e-06
0.9	0.342843	6.60242e-06
0.905	0.343001	7.66972e-06
0.91	0.343158	8.7669e-06
0.915	0.343316	9.86408e-06
0.92	0.343472	1.128e-05
0.925	0.343625	1.30839e-05
0.93	0.343779	1.48878e-05
0.935	0.343931	1.71612e-05
0.94	0.344079	1.9976e-05
0.945	0.344227	2.27908e-05
0.95	0.34437	2.68584e-05
0.955	0.34451	3.11712e-05
0.96	0.344649	3.59098e-05
0.965	0.34478	4.22665e-05
0.97	0.344909	4.8829e-05
0.975	0.345026	5.78607e-05
0.98	0.345143	6.68924e-05
0.985	0.345244	7.91858e-05
0.99	0.345341	9.22117e-05
0.995	0.345419	0.000109011
1	0.345488	0.000127568
1.005	0.345537	0.000150099
1.01	0.345569	0.000175959
1.015	0.345583	0.000205323
1.02	0.345557	0.000242212
1.025	0.345508	0.000283552
1.03	0.345429	0.000330519
1.035	0.345292	0.000387954
1.04	0.345121	0.000451373
1.045	0.344901	0.000523337
1.05	0.344598	0.000609503
1.055	0.34423	0.000706151
1.06	0.343792	0.000813712
1.065	0.343274	0.0009336
1.07	0.342628	0.00107144
1.075	0.341885	0.00122183
1.08	0.34104	0.00138477
1.085	0.340067	0.0015621
1.09	0.338926	0.00175504
1.095	0.337673	0.00195613
1.1	0.336267	0.00216728
1.105	0.334725	0.00238241
1.11	0.333069	0.00260086
1.115	0.331205	0.00281487
1.12	0.329261	0.00302279
1.125	0.327182	0.00321825
1.13	0.324987	0.0033894
1.135	0.322743	0.00355023
1.14	0.320406	0.00366969
1.145	0.318043	0.00376051
1.15	0.315664	0.00382196
1.155	0.313298	0.00383772
1.16	0.310978	0.00381508
1.165	0.30871	0.0037615
1.17	0.306516	0.00367444
1.175	0.304457	0.00354629
1.18	0.302503	0.00339569
1.185	0.300649	0.003226
1.19	0.299007	0.00302935
1.195	0.297425	0.00282869
1.2	0.296027	0.00261585
1.205	0.294785	0.00240079
1.21	0.293643	0.0021858
1.215	0.292678	0.00197583
1.22	0.291838	0.00177428
1.225	0.291074	0.00157789
1.23	0.290487	0.00139999
1.235	0.289957	0.00122968
1.24	0.289536	0.00107448
1.245	0.289197	0.00093319
1.25	0.288926	0.000804236
1.255	0.288723	0.000688712
1.26	0.288591	0.000589079
1.265	0.288502	0.000499587
1.27	0.28845	0.000419851
1.275	0.288445	0.00035256
1.28	0.288472	0.000294807
1.285	0.288522	0.00024418
1.29	0.288593	0.000200312
1.295	0.288691	0.000165485
1.3	0.288801	0.000135331
1.305	0.288922	0.000109521
1.31	0.289056	8.84435e-05
1.315	0.2892	7.16067e-05
1.32	0.289349	5.72742e-05
1.325	0.289504	4.52381e-05
1.33	0.289665	3.63327e-05
1.335	0.289829	2.86726e-05
1.34	0.289996	2.2373e-05
1.345	0.290165	1.77724e-05
1.35	0.290336	1.37337e-05
1.355	0.290509	1.07841e-05
1.36	0.290682	8.35829e-06
1.365	0.290857	6.44264e-06
1.37	0.291032	5.01456e-06
1.375	0.291207	3.82186e-06
1.38	0.291383	2.98032e-06
1.385	0.291559	2.2736e-06
1.39	0.291735	1.76211e-06
1.395	0.291912	1.36678e-06
1.4	0.292088	1.04016e-06
1.405	0.292265	8.33212e-07
1.41	0.292441	6.26261e-07
1.415	0.292618	5.15874e-07
1.42	0.292795	4.1565e-07
1.425	0.292971	3.26464e-07
1.43	0.293148	2.82196e-07
1.435	0.293324	2.37929e-07
1.44	0.293501	1.98287e-07
1.445	0.293677	1.80712e-07
1.45	0.293854	1.63138e-07
1.455	0.29403	1.45563e-07
1.46	0.294207	1.36356e-07
1.465	0.294383	1.30171e-07
1.47	0.294559	1.23985e-07
1.475	0.294736	1.178e-07
1.48	0.294912	1.14826e-07
1.485	0.295088	1.13001e-07
1.49	0.295264	1.11176e-07
1.495	0.29544	1.09351e-07
1.5	0.295616	1.07526e-07
1.505	0.295792	1.0732e-07
1.51	0.295968	1.07183e-07
1.515	0.296144	1.07045e-07
1.52	0.29632	1.06908e-07
1.525	0.296496	1.06771e-07
1.53	0.296672	1.06711e-07
1.535	0.296847	1.07569e-07
1.54	0.297023	1.08426e-07
1.545	0.297199	1.09283e-07
1.55	0.297374	1.1014e-07
1.555	0.29755	1.10997e-07
1.56	0.297725	1.11854e-07
1.565	0.297901	1.12711e-07
1.57	0.298076	1.14394e-07
1.575	0.298252	1.1634e-07
1.58	0.298427	1.18285e-07
1.585	0.298602	1.20231e-07
1.59	0.298777	1.22177e-07
1.595	0.298953	1.24123e-07
1.6	0.299128	1.26069e-07
1.605	0.299303	1.28015e-07
1.61	0.299478	1.3029e-07
1.615	0.299653	1.33788e-07
1.62	0.299828	1.37287e-07
1.625	0.300003	1.40786e-07
1.63	0.300178	1.44284e-07
1.635	0.300352	1.47783e-07
1.64	0.300527	1.51281e-07
1.645	0.300702	1.5478e-07
1.65	0.300877	1.58279e-07
1.655	0.301052	1.6216e-07
1.66	0.301226	1.68064e-07
1.665	0.301401	1.73967e-07
1.67	0.301575	1.7987e-07
1.675	0.301749	1.85774e-07
1.68	0.301924	1.91677e-07
1.685	0.302098	1.9758e-07
1.69	0.302273	2.03484e-07
1.695	0.302447	2.09387e-07
1.7	0.302621	2.15725e-07
1.705	0.302795	2.25702e-07
1.71	0.302969	2.3568e-07
1.715	0.303143	2.45657e-07
1.72	0.303317	2.55635e-07
1.725	0.303491	2.65612e-07
1.73	0.303665	2.7559e-07
1.735	0.303839	2.85567e-07
1.74	0.304013	2.95545e-07
1.745	0.304187	3.05935e-07
1.75	0.304361	3.23554e-07
1.755	0.304534	3.41173e-07
1.76	0.304708	3.58792e-07
1.765	0.304881	3.7641e-07
1.77	0.305055	3.94029e-07
1.775	0.305228	4.11648e-07
1.78	0.305402	4.29267e-07
1.785	0.305575	4.46886e-07
1.79	0.305749	4.64527e-07
1.795	0.305922	4.98635e-07
1.8	0.306094	5.32743e-07
1.805	0.306267	5.66851e-07
1.81	0.30644	6.00959e-07
1.815	0.306613	6.35067e-07
1.82	0.306786	6.69176e-07
1.825	0.306959	7.03284e-07
1.83	0.307132	7.37392e-07
1.835	0.307305	7.715e-07
1.84	0.307477	8.26273e-07
1.845	0.30765	9.05537e-07
1.85	0.307822	9.84801e-07
1.855	0.307994	1.06407e-06
1.86	0.308166	1.14333e-06
1.865	0.308338	1.22259e-06
1.87	0.30851	1.30186e-06
1.875	0.308682	1.38112e-06
1.88	0.308854	1.46039e-06
1.885	0.309026	1.53965e-06
1.89	0.309198	1.61892e-06
1.895	0.30937	1.749e-06
1.9	0.30954	1.93396e-06
1.905	0.309711	2.11893e-06
1.91	0.309882	2.3039e-06
1.915	0.310053	2.48887e-06
1.92	0.310224	2.67383e-06
1.925	0.310394	2.8588e-06
1.93	0.310565	3.04377e-06
1.935	0.310735	3.29507e-06
1.94	0.310905	3.65484e-06
1.945	0.311074	4.01462e-06
1.95	0.311243	4.37439e-06
1.955	0.311412	4.73417e-06
1.96	0.311581	5.09394e-06
1.965	0.311749	5.53624e-06
1.97	0.311916	6.14604e-06
1.975	0.312083	6.75584e-06
1.98	0.31225	7.36565e-06
1.985	0.312417	7.97545e-06
1.99	0.312583	8.65621e-06
1.995	0.312747	9.62474e-06
2	0.312911	1.05933e-05
2.005	0.313074	1.15618e-05
2.01	0.313238	1.25303e-05
2.015	0.313402	1.35287e-05
2.02	0.313561	1.49521e-05
2.025	0.31372	1.63755e-05
2.03	0.31388	1.77988e-05
2.035	0.314039	1.92222e-05
2.04	0.314195	2.09785e-05
2.045	0.314349	2.28971e-05
2.05	0.314503	2.48156e-05
2.055	0.314656	2.67342e-05
2.06	0.314808	2.87834e-05
2.065	0.314955	3.11704e-05
2.07	0.315102	3.35574e-05
2.075	0.315249	3.59444e-05
2.08	0.315396	3.83314e-05
2.085	0.315536	4.09552e-05
2.09	0.315675	4.36096e-05
2.095	0.315814	4.62641e-05
2.1	0.315953	4.89185e-05
2.105	0.31609	5.14891e-05
2.11	0.31622	5.38281e-05
2.115	0.31635	5.6167e-05
2.12	0.31648	5.85059e-05
2.125	0.31661	6.08448e-05
2.13	0.31674	6.31837e-05
2.135	0.31687	6.55226e-05
2.14	0.316994	6.66522e-05
2.145	0.317119	6.77614e-05
2.15	0.317243	6.88706e-05
2.155	0.317367	6.99797e-05
2.16	0.317491	7.10889e-05
2.165	0.317616	7.05136e-05
2.17	0.317741	6.98973e-05
2.175	0.317866	6.92809e-05
2.18	0.317991	6.86646e-05
2.185	0.318116	6.80483e-05
2.19	0.318246	6.61593e-05
2.195	0.318378	6.38856e-05
2.2	0.318509	6.16118e-05
2.205	0.318641	5.93381e-05
2.21	0.318772	5.70644e-05
2.215	0.318909	5.43207e-05
2.22	0.319049	5.12069e-05
2.225	0.31919	4.80931e-05
2.23	0.319331	4.49793e-05
2.235	0.319475	4.18464e-05
2.24	0.319624	3.86927e-05
2.245	0.319774	3.55389e-05
2.25	0.319923	3.23852e-05
2.255	0.320074	2.93545e-05
2.26	0.32023	2.66546e-05
2.265	0.320387	2.39548e-05
2.27	0.320543	2.12549e-05
2.275	0.320701	1.88395e-05
2.28	0.320863	1.67469e-05
2.285	0.321024	1.46543e-05
2.29	0.321186	1.26855e-05
2.295	0.32135	1.11708e-05
2.3	0.321514	9.65603e-06
2.305	0.321679	8.14132e-06
2.31	0.321845	7.10606e-06
2.315	0.322011	6.09095e-06
2.32	0.322178	5.07585e-06
2.325	0.322345	4.32981e-06
2.33	0.322513	3.6962e-06
2.335	0.32268	3.06259e-06
2.34	0.322848	2.54754e-06
2.345	0.323016	2.17686e-06
2.35	0.323185	1.80618e-06
2.355	0.323353	1.46811e-06
2.36	0.323522	1.26336e-06
2.365	0.32369	1.05862e-06
2.37	0.323859	8.53867e-07
2.375	0.324027	7.41345e-07
2.38	0.324196	6.34487e-07
2.385	0.324365	5.2763e-07
2.39	0.324533	4.53331e-07
2.395	0.324702	4.0141e-07
2.4	0.32487	3.4949e-07
2.405	0.325039	2.97569e-07
2.41	0.325208	2.73845e-07
2.415	0.325376	2.50637e-07
2.42	0.325545	2.2743e-07
2.425	0.325713	2.04251e-07
2.43	0.325881	1.94611e-07
2.435	0.32605	1.8497e-07
2.44	0.326218	1.7533e-07
2.445	0.326387	1.6569e-07
2.45	0.326555	1.59043e-07
2.455	0.326723	1.55256e-07
2.46	0.326891	1.51469e-07
2.465	0.327059	1.47682e-07
2.47	0.327228	1.43896e-07
2.475	0.327396	1.40902e-07
2.48	0.327564	1.39666e-07
2.485	0.327732	1.38429e-07
2.49	0.3279	1.37193e-07
2.495	0.328067	1.35956e-07
2.5	0.328235	1.34719e-07
2.505	0.328403	1.33687e-07
2.51	0.328571	1.33942e-07
2.515	0.328739	1.34198e-07
2.52	0.328906	1.34454e-07
2.525	0.329074	1.34709e-07
2.53	0.329242	1.34965e-07
2.535	0.329409	1.3522e-07
2.54	0.329577	1.35476e-07
2.545	0.329744	1.36815e-07
2.55	0.329912	1.38505e-07
2.555	0.330079	1.40196e-07
2.56	0.330246	1.41887e-07
2.565	0.330414	1.43578e-07
2.57	0.330581	1.45269e-07
2.575	0.330748	1.46959e-07
2.58	0.330916	1.4865e-07
2.585	0.331083	1.50949e-07
2.59	0.33125	1.54542e-07
2.595	0.331417	1.58135e-07
2.6	0.331584	1.61729e-07
2.605	0.331751	1.65322e-07
2.61	0.331918	1.68915e-07
2.615	0.332085	1.72508e-07
2.62	0.332251	1.76101e-07
2.625	0.332418	1.79694e-07
2.63	0.332585	1.84521e-07
2.635	0.332752	1.91075e-07
2.64	0.332918	1.9763e-07
2.645	0.333085	2.04184e-07
2.65	0.333251	2.10739e-07
2.655	0.333418	2.17293e-07
2.66	0.333584	2.23848e-07
2.665	0.333751	2.30402e-07
2.67	0.333918	2.36957e-07
2.675	0.334084	2.46234e-07
2.68	0.33425	2.58094e-07
2.685	0.334416	2.69954e-07
2.69	0.334582	2.81814e-07
2.695	0.334748	2.93674e-07
2.7	0.334914	3.05534e-07
2.705	0.335081	3.17394e-07
2.71	0.335247	3.29254e-07
2.715	0.335413	3.41114e-07
2.72	0.335579	3.59789e-07
2.725	0.335744	3.8282e-07
2.73	0.33591	4.05852e-07
2.735	0.336075	4.28884e-07
2.74	0.336241	4.51915e-07
2.745	0.336407	4.74947e-07
2.75	0.336572	4.97979e-07
2.755	0.336738	5.2101e-07
2.76	0.336904	5.44042e-07
2.765	0.337069	5.83152e-07
2.77	0.337234	6.35534e-07
2.775	0.337399	6.87917e-07
2.78	0.337564	7.40299e-07
2.785	0.337729	7.92682e-07
2.79	0.337894	8.45064e-07
2.795	0.338059	8.97447e-07
2.8	0.338224	9.49829e-07
2.805	0.338389	1.00221e-06
2.81	0.338554	1.05459e-06
2.815	0.338718	1.18372e-06
2.82	0.338882	1.32297e-06
2.825	0.339046	1.46223e-06
2.83	0.33921	1.60148e-06
2.835	0.339374	1.74073e-06
2.84	0.339538	1.87998e-06
2.845	0.339702	2.01924e-06
2.85	0.339866	2.15849e-06
2.855	0.34003	2.29774e-06
2.86	0.340193	2.62335e-06
2.865	0.340355	2.95418e-06
2.87	0.340518	3.28502e-06
2.875	0.34068	3.61585e-06
2.88	0.340843	3.94668e-06
2.885	0.341004	4.41106e-06
2.89	0.341165	5.05232e-06
2.895	0.341325	5.69358e-06
2.9	0.341486	6.33483e-06
2.905	0.341646	7.08183e-06
2.91	0.341803	8.20399e-06
2.915	0.341961	9.32615e-06
2.92	0.342119	1.04483e-05
2.925	0.342274	1.21004e-05
2.93	0.342428	1.39358e-05
2.935	0.342581	1.57711e-05
2.94	0.342731	1.83737e-05
2.945	0.34288	2.12249e-05
2.95	0.343027	2.42554e-05
2.955	0.343168	2.86036e-05
2.96	0.343309	3.29519e-05
2.965	0.343445	3.82853e-05
2.97	0.343575	4.46678e-05
2.975	0.343701	5.19445e-05
2.98	0.343818	6.09792e-05
2.985	0.343931	7.06615e-05
2.99	0.344031	8.3104e-05
2.995	0.344123	9.70333e-05
3	0.3442	0.000113726
3.005	0.344263	0.000133275
3.01	0.344312	0.000155573
3.015	0.344337	0.00018233
3.02	0.344346	0.000212121
3.025	0.344319	0.000248747
3.03	0.344263	0.000290506
3.035	0.344184	0.000336506
3.04	0.344041	0.00039364
3.045	0.343865	0.000456599
3.05	0.343643	0.000527217
3.055	0.343338	0.000611143
3.06	0.342986	0.000702394
3.065	0.342555	0.000805667
3.07	0.342024	0.000922805
3.075	0.341431	0.00104824
3.08	0.340711	0.00118942
3.085	0.339885	0.0013421
3.09	0.338981	0.00150279
3.095	0.337898	0.00167881
3.1	0.33671	0.00186059
3.105	0.335396	0.00204926
3.11	0.333983	0.00223929
3.115	0.332433	0.00243117
3.12	0.330735	0.00261649
3.125	0.328975	0.00279805
3.13	0.327059	0.00295983
3.135	0.325093	0.00310836
3.14	0.323052	0.00323678
3.145	0.320958	0.00333422
3.15	0.318842	0.00340764
3.155	0.316713	0.00345188
3.16	0.31461	0.00345415
3.165	0.312543	0.0034302
3.17	0.310517	0.00338018
3.175	0.308597	0.00328886
3.18	0.306762	0.0031755
3.185	0.305013	0.00304242
3.19	0.30341	0.00288411
3.195	0.301929	0.00271323
3.2	0.300545	0.00253237
3.205	0.299312	0.0023447
3.21	0.298168	0.0021538
3.215	0.297209	0.00196362
3.22	0.296341	0.00177748
3.225	0.295573	0.00159583
3.23	0.294961	0.00142731
3.235	0.29438	0.00126143
3.24	0.293947	0.00111331
3.245	0.293571	0.000973401
3.25	0.293273	0.000845607
3.255	0.293056	0.000732763
3.26	0.292879	0.000627666
3.265	0.292764	0.000535617
3.27	0.292702	0.000456116
3.275	0.292674	0.000385179
3.28	0.292676	0.000322401
3.285	0.292713	0.000269562
3.29	0.292776	0.000224577
3.295	0.292857	0.000185383
3.3	0.292953	0.000151574
3.305	0.293069	0.000124508
3.31	0.293196	0.000101611
3.315	0.293331	8.20118e-05
3.32	0.293475	6.5875e-05
3.325	0.293626	5.32361e-05
3.33	0.293782	4.23918e-05
3.335	0.293942	3.35011e-05
3.34	0.294106	2.67936e-05
3.345	0.294273	2.0963e-05
3.35	0.294441	1.65205e-05
3.355	0.294612	1.2976e-05
3.36	0.294783	9.97407e-06
3.365	0.294956	7.89467e-06
3.37	0.295129	5.9694e-06
3.375	0.295304	4.74592e-06
3.38	0.295478	3.56468e-06
3.385	0.295653	2.8362e-06
3.39	0.295828	2.10771e-06
3.395	0.296003	1.69356e-06
3.4	0.296179	1.28399e-06
3.405	0.296354	1.01335e-06
3.41	0.29653	7.97852e-07
3.415	0.296705	6.09932e-07
3.42	0.296881	5.04952e-07
3.425	0.297056	3.99972e-07
3.43	0.297232	3.26329e-07
3.435	0.297408	2.79648e-07
3.44	0.297583	2.32968e-07
3.445	0.297759	2.00622e-07
3.45	0.297934	1.81966e-07
3.455	0.298109	1.6331e-07
3.46	0.298285	1.4555e-07
3.465	0.29846	1.38966e-07
3.47	0.298635	1.32382e-07
3.475	0.298811	1.25798e-07
3.48	0.298986	1.19598e-07
3.485	0.299161	1.17684e-07
3.49	0.299336	1.1577e-07
3.495	0.299511	1.13856e-07
3.5	0.299686	1.11941e-07
3.505	0.299861	1.10607e-07
3.51	0.300036	1.10508e-07
3.515	0.300211	1.1041e-07
3.52	0.300386	1.10312e-07
3.525	0.30056	1.10213e-07
3.53	0.300735	1.10115e-07
3.535	0.30091	1.10506e-07
3.54	0.301085	1.11466e-07
3.545	0.301259	1.12426e-07
3.55	0.301434	1.13387e-07
3.555	0.301608	1.14347e-07
3.56	0.301783	1.15307e-07
3.565	0.301957	1.16267e-07
3.57	0.302132	1.17425e-07
3.575	0.302306	1.19544e-07
3.58	0.30248	1.21663e-07
3.585	0.302655	1.23782e-07
3.59	0.302829	1.25901e-07
3.595	0.303003	1.2802e-07
3.6	0.303177	1.30139e-07
3.605	0.303351	1.32258e-07
3.61	0.303526	1.34377e-07
3.615	0.303699	1.37537e-07
3.62	0.303873	1.41332e-07
3.625	0.304047	1.45126e-07
3.63	0.304221	1.48921e-07
3.635	0.304395	1.52715e-07
3.64	0.304569	1.5651e-07
3.645	0.304742	1.60305e-07
3.65	0.304916	1.64099e-07
3.655	0.30509	1.67894e-07
3.66	0.305263	1.73272e-07
3.665	0.305437	1.79706e-07
3.67	0.30561	1.86141e-07
3.675	0.305784	1.92576e-07
3.68	0.305957	1.99011e-07
3.685	0.30613	2.05446e-07
3.69	0.306304	2.1188e-07
3.695	0.306477	2.18315e-07
3.7	0.30665	2.2475e-07
3.705	0.306824	2.33831e-07
3.71	0.306997	2.44843e-07
3.715	0.307169	2.55854e-07
3.72	0.307342	2.66866e-07
3.725	0.307515	2.77878e-07
3.73	0.307688	2.88889e-07
3.735	0.307861	2.99901e-07
3.74	0.308034	3.10913e-07
3.745	0.308207	3.21924e-07
3.75	0.30838	3.37894e-07
3.755	0.308552	3.57812e-07
3.76	0.308725	3.7773e-07
3.765	0.308897	3.97647e-07
3.77	0.30907	4.17565e-07
3.775	0.309242	4.37483e-07
3.78	0.309414	4.57401e-07
3.785	0.309587	4.77318e-07
3.79	0.309759	4.97236e-07
3.795	0.309931	5.25904e-07
3.8	0.310103	5.66119e-07
3.805	0.310275	6.06333e-07
3.81	0.310447	6.46548e-07
3.815	0.310619	6.86763e-07
3.82	0.310791	7.26977e-07
3.825	0.310963	7.67192e-07
3.83	0.311134	8.07407e-07
3.835	0.311306	8.47621e-07
3.84	0.311478	8.87836e-07
3.845	0.311649	9.74382e-07
3.85	0.31182	1.07616e-06
3.855	0.311991	1.17794e-06
3.86	0.312162	1.27972e-06
3.865	0.312333	1.38149e-06
3.87	0.312503	1.48327e-06
3.875	0.312674	1.58505e-06
3.88	0.312845	1.68683e-06
3.885	0.313016	1.78861e-06
3.89	0.313187	1.89039e-06
3.895	0.313358	1.99216e-06
3.9	0.313528	2.13538e-06
3.905	0.313698	2.37688e-06
3.91	0.313867	2.61838e-06
3.915	0.314036	2.85988e-06
3.92	0.314206	3.10138e-06
3.925	0.314375	3.34288e-06
3.93	0.314545	3.58438e-06
3.935	0.314713	3.89161e-06
3.94	0.314881	4.34429e-06
3.945	0.315049	4.79697e-06
3.95	0.315216	5.24965e-06
3.955	0.315384	5.70233e-06
3.96	0.315551	6.15501e-06
3.965	0.315717	6.88158e-06
3.97	0.315882	7.63889e-06
3.975	0.316047	8.39621e-06
3.98	0.316212	9.15352e-06
3.985	0.316376	1.00333e-05
3.99	0.316538	1.12365e-05
3.995	0.316699	1.24398e-05
4	0.316861	1.3643e-05
4.005	0.317022	1.48463e-05
4.01	0.317181	1.64296e-05
4.015	0.317337	1.82175e-05
4.02	0.317494	2.00054e-05
4.025	0.317651	2.17932e-05
4.03	0.317803	2.41253e-05
4.035	0.317953	2.66028e-05
4.04	0.318104	2.90803e-05
4.045	0.318254	3.15578e-05
4.05	0.318397	3.47702e-05
4.055	0.318539	3.80397e-05
4.06	0.318681	4.13092e-05
4.065	0.318823	4.46302e-05
4.07	0.318955	4.86702e-05
4.075	0.319087	5.27101e-05
4.08	0.319219	5.67501e-05
4.085	0.319349	6.09001e-05
4.09	0.319469	6.54744e-05
4.095	0.319589	7.00487e-05
4.1	0.31971	7.4623e-05
4.105	0.319826	7.9182e-05
4.11	0.319933	8.37033e-05
4.115	0.32004	8.82245e-05
4.12	0.320148	9.27458e-05
4.125	0.320255	9.7267e-05
4.13	0.320355	0.000101065
4.135	0.32045	0.000104282
4.14	0.320545	0.000107499
4.145	0.320641	0.000110717
4.15	0.320736	0.000113934
4.155	0.32083	0.000116595
4.16	0.320921	0.000117428
4.165	0.321011	0.00011826
4.17	0.321102	0.000119093
4.175	0.321193	0.000119572
4.18	0.321288	0.000117847
4.185	0.321382	0.000116122
4.19	0.321477	0.000114397
4.195	0.321571	0.000112672
4.2	0.321675	0.000108727
4.205	0.32178	0.000104751
4.21	0.321884	0.000100774
4.215	0.321989	9.67977e-05
4.22	0.322104	9.17581e-05
4.225	0.322222	8.65061e-05
4.23	0.32234	8.12542e-05
