0.000000	400000	1751	1.59825e+06
0.001004	399999	1770	1.59823e+06
0.002008	399942	1805	1.59825e+06
0.003000	399905	1845	1.59825e+06
0.004006	399864	1896	1.59824e+06
0.005006	399836	1929	1.59824e+06
0.006012	399810	1940	1.59825e+06
0.007010	399775	1975	1.59825e+06
0.008002	399722	2019	1.59826e+06
0.009002	399692	2036	1.59827e+06
0.010001	399657	2055	1.59829e+06
0.011001	399615	2100	1.59828e+06
0.012009	399566	2134	1.5983e+06
0.013001	399521	2146	1.59833e+06
0.014003	399468	2158	1.59837e+06
0.015000	399432	2191	1.59838e+06
0.016006	399373	2253	1.59837e+06
0.017000	399316	2295	1.59839e+06
0.018003	399242	2361	1.5984e+06
0.019001	399172	2389	1.59844e+06
0.020001	399110	2422	1.59847e+06
0.021002	399030	2469	1.5985e+06
0.022005	398963	2491	1.59855e+06
0.023002	398902	2534	1.59856e+06
0.024001	398820	2584	1.5986e+06
0.025004	398781	2622	1.5986e+06
0.026003	398694	2669	1.59864e+06
0.027003	398602	2693	1.5987e+06
0.028000	398519	2737	1.59874e+06
0.029001	398454	2766	1.59878e+06
0.030000	398365	2818	1.59882e+06
0.031002	398302	2842	1.59886e+06
0.032007	398202	2894	1.5989e+06
0.033001	398098	2949	1.59895e+06
0.034001	398009	2972	1.59902e+06
0.035013	397930	3031	1.59904e+06
0.036008	397812	3106	1.59908e+06
0.037007	397697	3172	1.59913e+06
0.038002	397572	3224	1.5992e+06
0.039000	397429	3298	1.59927e+06
0.040003	397303	3353	1.59934e+06
0.041001	397169	3413	1.59942e+06
0.042003	397051	3429	1.59952e+06
0.043001	396904	3513	1.59958e+06
0.044001	396770	3534	1.5997e+06
0.045006	396639	3591	1.59977e+06
0.046000	396512	3628	1.59986e+06
0.047001	396364	3668	1.59997e+06
0.048000	396204	3760	1.60004e+06
0.049007	396048	3816	1.60014e+06
0.050002	395914	3842	1.60024e+06
0.051002	395782	3892	1.60033e+06
0.052001	395597	3982	1.60042e+06
0.053001	395416	4048	1.60054e+06
0.054002	395240	4070	1.60069e+06
0.055001	395088	4113	1.6008e+06
0.056000	394880	4208	1.60091e+06
0.057000	394733	4243	1.60102e+06
0.058002	394569	4298	1.60113e+06
0.059001	394391	4362	1.60125e+06
0.060002	394216	4400	1.60138e+06
0.061000	394032	4460	1.60151e+06
0.062000	393847	4518	1.60164e+06
0.063001	393649	4615	1.60174e+06
0.064001	393466	4677	1.60186e+06
0.065000	393264	4744	1.60199e+06
0.066001	393069	4771	1.60216e+06
0.067003	392833	4852	1.60232e+06
0.068000	392636	4906	1.60246e+06
0.069000	392446	4995	1.60256e+06
0.070005	392189	5064	1.60275e+06
0.071001	391976	5119	1.6029e+06
0.072007	391740	5198	1.60306e+06
0.073001	391507	5287	1.60321e+06
0.074002	391266	5343	1.60339e+06
0.075001	391025	5405	1.60357e+06
0.076000	390760	5486	1.60375e+06
0.077001	390542	5543	1.60392e+06
0.078000	390297	5582	1.60412e+06
0.079003	390068	5644	1.60429e+06
0.080003	389831	5707	1.60446e+06
0.081001	389563	5781	1.60466e+06
0.082001	389319	5828	1.60485e+06
0.083000	389046	5919	1.60504e+06
0.084002	388800	5989	1.60521e+06
0.085001	388526	6090	1.60538e+06
0.086003	388261	6164	1.60558e+06
0.087008	387986	6254	1.60576e+06
0.088001	387712	6294	1.60599e+06
0.089002	387429	6349	1.60622e+06
0.090000	387143	6434	1.60642e+06
0.091000	386863	6516	1.60662e+06
0.092001	386536	6607	1.60686e+06
0.093001	386228	6684	1.60709e+06
0.094001	385905	6794	1.6073e+06
0.095001	385590	6854	1.60756e+06
0.096000	385255	6981	1.60776e+06
0.097000	384975	7024	1.608e+06
0.098001	384663	7078	1.60826e+06
0.099001	384338	7136	1.60853e+06
0.100003	384035	7210	1.60876e+06
0.101000	383737	7257	1.60901e+06
0.102001	383419	7309	1.60927e+06
0.103000	383095	7383	1.60952e+06
0.104000	382765	7441	1.60979e+06
0.105000	382419	7525	1.61006e+06
0.106001	382048	7637	1.61032e+06
0.107002	381708	7697	1.6106e+06
0.108002	381368	7749	1.61088e+06
0.109001	380984	7866	1.61115e+06
0.110001	380623	7931	1.61145e+06
0.111002	380263	8020	1.61172e+06
0.112000	379862	8127	1.61201e+06
0.113001	379539	8142	1.61232e+06
0.114000	379198	8183	1.61262e+06
0.115000	378821	8243	1.61294e+06
0.116001	378449	8327	1.61322e+06
0.117001	378123	8351	1.61353e+06
0.118000	377727	8459	1.61381e+06
0.119000	377357	8525	1.61412e+06
0.120006	376940	8662	1.6144e+06
0.121001	376585	8698	1.61472e+06
0.122001	376158	8782	1.61506e+06
0.123001	375780	8852	1.61537e+06
0.124000	375379	8887	1.61573e+06
0.125001	374999	8958	1.61604e+06
0.126001	374607	9050	1.61634e+06
0.127000	374223	9104	1.61667e+06
0.128000	373803	9149	1.61705e+06
0.129000	373384	9229	1.61739e+06
0.130000	372954	9306	1.61774e+06
0.131001	372526	9361	1.61811e+06
0.132001	372122	9416	1.61846e+06
0.133001	371684	9499	1.61882e+06
0.134001	371253	9540	1.61921e+06
0.135000	370803	9606	1.61959e+06
0.136001	370330	9704	1.61997e+06
0.137000	369901	9742	1.62036e+06
0.138000	369512	9786	1.6207e+06
0.139001	369084	9831	1.62108e+06
0.140000	368667	9841	1.62149e+06
0.141001	368236	9891	1.62187e+06
0.142001	367815	9964	1.62222e+06
0.143001	367360	10055	1.62258e+06
0.144002	366855	10194	1.62295e+06
0.145000	366402	10280	1.62332e+06
0.146000	365958	10320	1.62372e+06
0.147000	365497	10378	1.62412e+06
0.148001	365045	10431	1.62452e+06
0.149001	364583	10505	1.62491e+06
0.150000	364142	10578	1.62528e+06
0.151000	363764	10575	1.62566e+06
0.152002	363304	10568	1.62613e+06
0.153000	362858	10616	1.62653e+06
0.154000	362463	10626	1.62691e+06
0.155002	361997	10656	1.62735e+06
0.156000	361566	10728	1.62771e+06
0.157000	361117	10774	1.62811e+06
0.158000	360635	10857	1.62851e+06
0.159001	360201	10900	1.6289e+06
0.160002	359773	10887	1.62934e+06
0.161004	359364	10910	1.62973e+06
0.162001	358926	10939	1.63014e+06
0.163001	358520	10923	1.63056e+06
0.164001	358049	10996	1.63096e+06
0.165000	357596	11058	1.63135e+06
0.166001	357152	11079	1.63177e+06
0.167001	356710	11187	1.6321e+06
0.168001	356210	11240	1.63255e+06
0.169001	355744	11263	1.63299e+06
0.170001	355293	11261	1.63345e+06
0.171001	354825	11264	1.63391e+06
0.172000	354358	11296	1.63435e+06
0.173000	353944	11294	1.63476e+06
0.174000	353511	11264	1.63522e+06
0.175001	353062	11251	1.63569e+06
0.176001	352609	11298	1.63609e+06
0.177003	352158	11338	1.6365e+06
0.178000	351696	11372	1.63693e+06
0.179001	351275	11369	1.63736e+06
0.180001	350854	11360	1.63779e+06
0.181002	350440	11329	1.63823e+06
0.182000	350046	11311	1.63864e+06
0.183003	349621	11282	1.6391e+06
0.184000	349179	11302	1.63952e+06
0.185001	348804	11235	1.63996e+06
0.186000	348396	11222	1.64038e+06
0.187000	348012	11196	1.64079e+06
0.188001	347558	11226	1.64122e+06
0.189003	347091	11250	1.64166e+06
0.190000	346646	11284	1.64207e+06
0.191000	346247	11247	1.64251e+06
0.192001	345832	11207	1.64296e+06
0.193001	345403	11188	1.64341e+06
0.194000	345021	11118	1.64386e+06
0.195000	344592	11091	1.64432e+06
0.196000	344205	11102	1.64469e+06
0.197001	343770	11097	1.64513e+06
0.198000	343403	11049	1.64555e+06
0.199001	342967	11042	1.64599e+06
0.200001	342583	10988	1.64643e+06
0.201001	342209	10920	1.64687e+06
0.202004	341767	10958	1.64728e+06
0.203001	341359	10970	1.64767e+06
0.204001	340938	10973	1.64809e+06
0.205000	340555	10967	1.64848e+06
0.206000	340170	10906	1.64892e+06
0.207002	339734	10925	1.64934e+06
0.208001	339348	10912	1.64974e+06
0.209000	338939	10906	1.65016e+06
0.210002	338531	10912	1.65056e+06
0.211002	338157	10864	1.65098e+06
0.212000	337803	10834	1.65136e+06
0.213000	337424	10808	1.65177e+06
0.214003	337058	10744	1.6522e+06
0.215000	336724	10659	1.65262e+06
0.216004	336362	10605	1.65303e+06
0.217003	336014	10558	1.65343e+06
0.218000	335653	10542	1.6538e+06
0.219000	335280	10473	1.65425e+06
0.220001	334898	10462	1.65464e+06
0.221000	334524	10430	1.65505e+06
0.222000	334209	10344	1.65545e+06
0.223000	333871	10298	1.65583e+06
0.224000	333520	10267	1.65621e+06
0.225003	333186	10222	1.65659e+06
0.226002	332833	10179	1.65699e+06
0.227001	332491	10147	1.65736e+06
0.228000	332155	10086	1.65776e+06
0.229000	331831	10037	1.65813e+06
0.230000	331522	9970	1.65851e+06
0.231003	331218	9901	1.65888e+06
0.232000	330953	9821	1.65923e+06
0.233000	330649	9753	1.6596e+06
0.234003	330345	9731	1.65992e+06
0.235001	330059	9636	1.6603e+06
0.236000	329742	9571	1.66069e+06
0.237002	329396	9539	1.66106e+06
0.238005	329099	9479	1.66142e+06
0.239002	328806	9428	1.66177e+06
0.240000	328543	9303	1.66215e+06
0.241002	328241	9245	1.66251e+06
0.242001	327970	9204	1.66283e+06
0.243002	327687	9158	1.66316e+06
0.244000	327403	9087	1.66351e+06
0.245002	327194	8972	1.66383e+06
0.246001	326962	8916	1.66412e+06
0.247000	326713	8837	1.66445e+06
0.248001	326469	8802	1.66473e+06
0.249001	326190	8713	1.6651e+06
0.250001	325954	8595	1.66545e+06
0.251001	325700	8533	1.66577e+06
0.252001	325471	8424	1.6661e+06
0.253003	325238	8339	1.66642e+06
0.254000	325022	8254	1.66672e+06
0.255002	324769	8190	1.66704e+06
0.256002	324532	8103	1.66736e+06
0.257001	324333	8035	1.66763e+06
0.258000	324150	7943	1.66791e+06
0.259000	323932	7847	1.66822e+06
0.260000	323764	7727	1.66851e+06
0.261002	323573	7648	1.66878e+06
0.262000	323385	7603	1.66901e+06
0.263001	323197	7529	1.66927e+06
0.264002	323022	7429	1.66955e+06
0.265001	322860	7347	1.66979e+06
0.266002	322713	7272	1.67002e+06
0.267001	322538	7185	1.67028e+06
0.268001	322371	7117	1.67051e+06
0.269002	322214	7047	1.67074e+06
0.270003	322073	6935	1.67099e+06
0.271000	321897	6904	1.6712e+06
0.272000	321775	6788	1.67144e+06
0.273000	321588	6742	1.67167e+06
0.274000	321419	6672	1.67191e+06
0.275002	321268	6600	1.67213e+06
0.276001	321139	6513	1.67235e+06
0.277000	321004	6411	1.67258e+06
0.278002	320841	6356	1.6728e+06
0.279003	320749	6260	1.67299e+06
0.280004	320615	6217	1.67317e+06
0.281002	320500	6154	1.67335e+06
0.282004	320411	6034	1.67356e+06
0.283006	320273	5998	1.67373e+06
0.284001	320143	5927	1.67393e+06
0.285000	320014	5866	1.67412e+06
0.286001	319912	5781	1.67431e+06
0.287002	319797	5712	1.67449e+06
0.288000	319702	5644	1.67465e+06
0.289002	319625	5545	1.67483e+06
0.290005	319526	5474	1.675e+06
0.291003	319424	5444	1.67513e+06
0.292002	319305	5386	1.67531e+06
0.293001	319209	5305	1.67549e+06
0.294005	319128	5214	1.67566e+06
0.295000	319044	5136	1.67582e+06
0.296003	318978	5071	1.67595e+06
0.297001	318907	5027	1.67607e+06
0.298001	318804	4996	1.6762e+06
0.299002	318715	4933	1.67635e+06
0.300000	318654	4869	1.67648e+06
0.301001	318578	4777	1.67664e+06
0.302001	318481	4720	1.6768e+06
0.303001	318401	4672	1.67693e+06
0.304006	318348	4594	1.67706e+06
0.305001	318284	4556	1.67716e+06
0.306004	318251	4472	1.67728e+06
0.307003	318184	4400	1.67742e+06
0.308003	318137	4336	1.67753e+06
0.309000	318080	4253	1.67767e+06
0.310002	318036	4221	1.67774e+06
